userID,bookmarkID,Rating
57,167,1.0579710144927537
57,168,1.0579710144927537
57,169,1.0
57,170,1.0579710144927537
57,175,1.0
57,177,1.0
57,182,1.0
57,183,1.0579710144927537
57,184,1.1159420289855073
57,189,1.0579710144927537
57,191,1.0
57,192,1.0579710144927537
57,197,1.0579710144927537
57,205,1.0
57,206,1.0
57,210,1.0
57,211,1.1159420289855073
147,212,1.3478260869565217
147,213,1.1159420289855073
147,215,1.289855072463768
147,217,1.289855072463768
147,218,1.289855072463768
147,219,1.289855072463768
147,221,1.3478260869565217
147,222,1.289855072463768
147,224,1.2318840579710144
147,225,1.1739130434782608
147,226,1.1739130434782608
147,227,1.1159420289855073
147,228,1.1739130434782608
147,230,1.0579710144927537
147,231,1.1739130434782608
147,232,1.1739130434782608
147,233,1.1739130434782608
147,234,1.1159420289855073
147,235,1.289855072463768
147,236,1.2318840579710144
147,237,1.3478260869565217
147,240,1.1739130434782608
147,241,1.2318840579710144
147,242,1.2318840579710144
147,243,1.4057971014492754
147,244,1.2318840579710144
147,245,1.4057971014492754
147,246,1.289855072463768
147,247,1.4057971014492754
147,249,1.2318840579710144
147,250,1.1739130434782608
147,251,1.289855072463768
147,253,1.3478260869565217
147,254,1.3478260869565217
147,255,1.1159420289855073
147,256,1.289855072463768
147,257,1.1739130434782608
147,258,1.289855072463768
147,259,1.2318840579710144
147,260,1.2318840579710144
147,262,1.3478260869565217
147,263,1.3478260869565217
147,264,1.1159420289855073
147,265,1.289855072463768
147,266,1.2318840579710144
147,267,1.1739130434782608
147,268,1.1739130434782608
147,269,1.1739130434782608
147,270,1.2318840579710144
147,271,1.1159420289855073
147,272,1.3478260869565217
147,273,1.1739130434782608
147,274,1.463768115942029
147,275,1.2318840579710144
147,276,1.3478260869565217
147,277,1.4057971014492754
147,279,1.289855072463768
147,280,1.1159420289855073
147,281,1.463768115942029
147,282,1.7536231884057971
147,283,1.3478260869565217
147,284,1.1159420289855073
147,285,1.289855072463768
147,286,1.289855072463768
147,287,1.3478260869565217
147,288,1.289855072463768
147,289,1.289855072463768
147,291,1.2318840579710144
147,292,1.289855072463768
147,293,1.1159420289855073
147,294,1.1159420289855073
147,296,1.1159420289855073
147,297,1.3478260869565217
147,299,1.1739130434782608
147,301,1.1739130434782608
147,302,1.2318840579710144
233,303,1.2318840579710144
233,304,1.1159420289855073
233,305,1.1739130434782608
233,306,1.289855072463768
233,307,1.0579710144927537
233,308,1.1739130434782608
233,310,1.0579710144927537
233,311,1.1739130434782608
233,312,1.0579710144927537
233,313,1.289855072463768
233,314,1.1159420289855073
233,315,1.1739130434782608
233,316,1.1159420289855073
233,317,1.1739130434782608
233,318,1.2318840579710144
233,320,1.1159420289855073
233,323,1.2318840579710144
233,324,1.1739130434782608
233,325,1.2318840579710144
233,326,1.2318840579710144
233,327,1.2318840579710144
233,328,1.289855072463768
233,329,1.3478260869565217
233,330,1.0
233,331,1.2318840579710144
233,332,1.1159420289855073
233,333,1.0579710144927537
233,334,1.2318840579710144
233,336,1.3478260869565217
233,337,1.4057971014492754
233,338,1.2318840579710144
233,339,1.1739130434782608
233,340,1.1159420289855073
233,341,1.1739130434782608
233,342,1.1739130434782608
233,344,1.1739130434782608
233,345,1.289855072463768
233,346,1.1739130434782608
233,347,1.1739130434782608
233,348,1.289855072463768
233,349,1.3478260869565217
233,350,1.1739130434782608
233,351,1.1159420289855073
233,352,1.1739130434782608
233,353,1.0579710144927537
233,356,1.1739130434782608
233,358,1.1739130434782608
233,359,1.2318840579710144
233,360,1.3478260869565217
233,361,1.2318840579710144
233,362,1.1159420289855073
233,363,1.3478260869565217
233,365,1.1159420289855073
233,366,1.1159420289855073
233,367,1.1739130434782608
233,368,1.2318840579710144
233,369,1.1159420289855073
233,370,1.0579710144927537
233,371,1.1159420289855073
233,374,1.1739130434782608
233,375,1.1159420289855073
233,376,1.1739130434782608
233,378,1.1739130434782608
233,379,1.2318840579710144
233,380,1.1159420289855073
233,382,1.1739130434782608
233,383,1.1739130434782608
233,384,1.1159420289855073
233,385,1.2318840579710144
233,386,1.1739130434782608
233,387,1.0579710144927537
233,388,1.1739130434782608
233,389,1.1739130434782608
233,390,1.0579710144927537
233,391,1.1739130434782608
233,392,1.2318840579710144
233,393,1.1159420289855073
233,395,1.0579710144927537
233,396,1.0579710144927537
233,397,1.1159420289855073
233,398,1.0579710144927537
233,399,1.1159420289855073
233,400,1.289855072463768
233,401,1.2318840579710144
233,402,1.1159420289855073
242,403,1.8695652173913042
242,405,1.463768115942029
242,406,1.289855072463768
242,407,1.6376811594202898
242,408,1.5217391304347827
242,409,1.6956521739130435
242,410,1.6376811594202898
242,412,1.463768115942029
242,413,1.5217391304347827
242,414,1.5797101449275361
242,415,1.6376811594202898
242,417,1.463768115942029
242,418,1.6956521739130435
242,419,1.6956521739130435
242,420,1.6956521739130435
242,421,1.5797101449275361
242,422,1.5217391304347827
242,425,1.3478260869565217
242,427,1.4057971014492754
242,428,1.7536231884057971
242,429,1.8115942028985508
242,430,1.5797101449275361
242,431,1.6376811594202898
242,432,1.5797101449275361
242,433,1.6376811594202898
242,436,1.5217391304347827
242,437,1.6956521739130435
242,438,1.8115942028985508
242,439,1.5797101449275361
242,440,1.5217391304347827
242,441,1.4057971014492754
242,442,1.7536231884057971
242,443,1.289855072463768
242,444,1.5797101449275361
242,445,1.5797101449275361
242,446,1.5217391304347827
242,447,1.6376811594202898
242,449,1.7536231884057971
242,450,1.5797101449275361
242,451,1.7536231884057971
242,453,1.7536231884057971
242,454,1.8695652173913042
242,455,1.5797101449275361
242,456,1.3478260869565217
242,457,1.3478260869565217
242,458,1.6956521739130435
242,459,1.0579710144927537
242,461,1.5217391304347827
242,463,1.463768115942029
242,464,1.6376811594202898
242,465,1.5797101449275361
242,466,1.463768115942029
242,467,1.289855072463768
242,468,1.4057971014492754
242,469,1.927536231884058
242,470,1.5217391304347827
242,471,1.7536231884057971
242,472,1.4057971014492754
242,473,1.5797101449275361
242,474,1.5217391304347827
242,475,1.6956521739130435
242,476,1.5797101449275361
242,477,1.5217391304347827
242,478,1.6956521739130435
242,479,1.3478260869565217
242,480,1.7536231884057971
242,481,1.6376811594202898
242,482,1.5217391304347827
242,483,1.463768115942029
242,484,1.5217391304347827
242,485,1.4057971014492754
242,486,1.463768115942029
242,487,1.7536231884057971
242,489,1.4057971014492754
242,490,1.463768115942029
242,491,1.5797101449275361
242,492,1.463768115942029
242,493,1.5217391304347827
242,494,1.5797101449275361
242,495,1.5797101449275361
242,496,1.5217391304347827
242,498,1.8695652173913042
242,499,1.6376811594202898
242,500,1.5797101449275361
242,501,1.463768115942029
242,502,1.6376811594202898
259,504,1.2318840579710144
259,505,1.1739130434782608
259,506,1.1739130434782608
259,507,1.1159420289855073
259,508,1.2318840579710144
259,509,1.289855072463768
259,510,1.2318840579710144
259,511,1.3478260869565217
259,512,1.8695652173913042
259,513,1.1159420289855073
259,514,1.2318840579710144
259,515,1.0
259,516,1.0
259,517,1.3478260869565217
259,519,1.1739130434782608
259,524,1.1739130434782608
259,528,1.1159420289855073
259,529,1.1159420289855073
259,530,1.1739130434782608
259,531,1.3478260869565217
259,532,1.1739130434782608
259,533,1.289855072463768
259,534,1.2318840579710144
259,535,1.1739130434782608
259,536,1.2318840579710144
259,537,1.1159420289855073
259,538,1.1159420289855073
259,539,1.4057971014492754
259,540,1.1159420289855073
259,542,1.2318840579710144
259,543,1.1739130434782608
259,544,1.2318840579710144
259,546,1.1739130434782608
259,549,1.289855072463768
259,550,1.1739130434782608
259,551,1.289855072463768
259,552,1.4057971014492754
259,553,1.4057971014492754
259,554,1.1739130434782608
259,555,1.463768115942029
259,556,1.2318840579710144
259,557,1.0579710144927537
259,558,1.0579710144927537
259,564,1.4057971014492754
259,565,1.2318840579710144
259,566,1.289855072463768
259,567,1.1159420289855073
259,568,1.1739130434782608
259,570,1.2318840579710144
259,571,1.463768115942029
259,572,1.1159420289855073
259,573,1.3478260869565217
259,574,1.4057971014492754
259,575,1.0
259,576,1.289855072463768
259,578,1.4057971014492754
259,579,1.1159420289855073
259,580,1.463768115942029
259,581,1.6376811594202898
259,584,1.0579710144927537
259,585,1.4057971014492754
259,586,1.3478260869565217
259,587,1.4057971014492754
259,588,1.1739130434782608
259,589,1.289855072463768
259,590,1.2318840579710144
259,591,1.289855072463768
259,592,1.3478260869565217
259,593,1.1159420289855073
259,594,1.2318840579710144
259,595,1.2318840579710144
259,599,1.6956521739130435
259,600,1.3478260869565217
259,601,1.1739130434782608
259,602,1.1159420289855073
302,603,1.1159420289855073
302,604,1.3478260869565217
302,605,1.2318840579710144
302,606,1.289855072463768
302,607,1.2318840579710144
302,608,1.2318840579710144
302,609,1.2318840579710144
302,610,1.289855072463768
302,611,1.1739130434782608
302,612,1.1739130434782608
302,613,1.1159420289855073
302,614,1.2318840579710144
302,616,1.1739130434782608
302,617,1.1739130434782608
302,618,1.2318840579710144
302,619,1.289855072463768
302,621,1.1739130434782608
302,622,1.2318840579710144
302,624,1.2318840579710144
302,625,1.1739130434782608
302,626,1.2318840579710144
302,627,1.1739130434782608
302,628,1.2318840579710144
302,629,1.1739130434782608
302,631,1.1739130434782608
302,632,1.1739130434782608
302,633,1.2318840579710144
302,634,1.1159420289855073
302,635,1.1739130434782608
302,636,1.2318840579710144
302,637,1.1159420289855073
302,638,1.1739130434782608
302,639,1.2318840579710144
302,640,1.0579710144927537
302,641,1.1159420289855073
302,642,1.1739130434782608
302,643,1.1159420289855073
302,644,1.1159420289855073
302,645,1.1739130434782608
302,646,1.1159420289855073
302,647,1.1159420289855073
302,649,1.1739130434782608
302,650,1.0579710144927537
302,651,1.1159420289855073
302,652,1.0579710144927537
302,654,1.2318840579710144
302,655,1.1159420289855073
302,656,1.2318840579710144
302,658,1.1159420289855073
302,659,1.1739130434782608
302,660,1.1739130434782608
302,661,1.1159420289855073
302,662,1.1739130434782608
302,663,1.2318840579710144
302,664,1.1739130434782608
302,665,1.1159420289855073
302,666,1.0579710144927537
302,667,1.1739130434782608
302,668,1.1739130434782608
302,669,1.1159420289855073
302,670,1.2318840579710144
302,671,1.1159420289855073
302,672,1.1739130434782608
302,673,1.1159420289855073
302,674,1.1159420289855073
302,675,1.1159420289855073
302,676,1.1159420289855073
302,677,1.0579710144927537
302,679,1.0579710144927537
302,680,1.2318840579710144
302,681,1.2318840579710144
302,682,1.1739130434782608
302,683,1.289855072463768
302,684,1.1739130434782608
302,685,1.1739130434782608
302,686,1.1159420289855073
302,687,1.1739130434782608
302,688,1.1159420289855073
302,689,1.2318840579710144
302,690,1.1739130434782608
302,691,1.2318840579710144
302,692,1.1159420289855073
302,693,1.2318840579710144
302,694,1.1159420289855073
302,695,1.1739130434782608
302,696,1.2318840579710144
302,697,1.2318840579710144
302,698,1.0
302,699,1.1739130434782608
302,700,1.1159420289855073
302,701,1.1739130434782608
302,702,1.1159420289855073
319,704,1.1159420289855073
319,706,1.1159420289855073
319,707,1.0
319,708,1.0
319,709,1.0
319,710,1.0
319,712,1.0
319,713,1.0579710144927537
319,716,1.1159420289855073
319,718,1.0579710144927537
319,720,1.0579710144927537
319,721,1.0
319,724,1.0579710144927537
319,725,1.1739130434782608
319,726,1.0
319,728,1.1159420289855073
319,729,1.0579710144927537
319,731,1.1159420289855073
319,732,1.0579710144927537
319,733,1.0
319,734,1.0
319,735,1.0579710144927537
319,736,1.0579710144927537
319,738,1.0579710144927537
319,740,1.0579710144927537
319,741,1.0579710144927537
319,742,1.0579710144927537
319,743,1.1159420289855073
319,744,1.0579710144927537
319,746,1.0579710144927537
319,753,1.0579710144927537
319,754,1.0579710144927537
319,755,1.0579710144927537
319,758,1.0579710144927537
319,759,1.0579710144927537
319,760,1.0579710144927537
319,761,1.1159420289855073
319,762,1.0
319,764,1.0579710144927537
319,765,1.0
319,766,1.1159420289855073
319,767,1.0
319,768,1.1159420289855073
319,771,1.1159420289855073
319,772,1.0
319,774,1.1739130434782608
319,775,1.0579710144927537
319,777,1.0579710144927537
319,779,1.0
319,780,1.0
319,781,1.0
319,783,1.0
319,784,1.0
319,785,1.0579710144927537
319,787,1.1159420289855073
319,788,1.0579710144927537
319,790,1.1159420289855073
319,791,1.0
319,793,1.0579710144927537
319,796,1.0579710144927537
319,799,1.1159420289855073
319,801,1.0579710144927537
319,802,1.1159420289855073
336,803,1.2318840579710144
336,804,1.2318840579710144
336,805,1.289855072463768
336,806,1.1739130434782608
336,807,1.4057971014492754
336,808,1.289855072463768
336,809,1.3478260869565217
336,810,1.3478260869565217
336,811,1.2318840579710144
336,813,1.3478260869565217
336,817,1.1739130434782608
336,819,1.2318840579710144
336,820,1.5217391304347827
336,821,1.2318840579710144
336,822,1.1739130434782608
336,824,1.1739130434782608
336,829,1.289855072463768
336,831,1.1739130434782608
336,832,1.2318840579710144
336,833,1.1159420289855073
336,834,1.2318840579710144
336,835,1.3478260869565217
336,836,1.2318840579710144
336,838,1.4057971014492754
336,839,1.1739130434782608
336,840,1.289855072463768
336,841,1.1739130434782608
336,842,1.3478260869565217
336,843,1.4057971014492754
336,844,1.1739130434782608
336,845,1.289855072463768
336,849,1.3478260869565217
336,851,1.1739130434782608
336,852,1.1739130434782608
336,853,1.289855072463768
336,855,1.2318840579710144
336,856,1.1739130434782608
336,857,1.3478260869565217
336,859,1.289855072463768
336,860,1.1159420289855073
336,861,1.2318840579710144
336,862,1.289855072463768
336,863,1.2318840579710144
336,864,1.1739130434782608
336,865,1.1159420289855073
336,866,1.3478260869565217
336,867,1.1739130434782608
336,868,1.2318840579710144
336,870,1.2318840579710144
336,871,1.3478260869565217
336,876,1.289855072463768
336,878,1.289855072463768
336,879,1.3478260869565217
336,880,1.463768115942029
336,881,1.289855072463768
336,883,1.1739130434782608
336,886,1.2318840579710144
336,888,1.2318840579710144
336,889,1.289855072463768
336,892,1.289855072463768
336,893,1.3478260869565217
336,898,1.463768115942029
336,900,1.289855072463768
336,901,1.1739130434782608
372,903,1.0
372,904,1.1159420289855073
372,905,1.0579710144927537
372,906,1.0579710144927537
372,907,1.0
372,908,1.0
372,909,1.0
372,911,1.0
372,912,1.1159420289855073
372,913,1.0579710144927537
372,914,1.0
372,915,1.0
372,916,1.0579710144927537
372,918,1.0
372,919,1.0
372,920,1.0
372,922,1.0
372,923,1.0579710144927537
372,924,1.0579710144927537
372,925,1.0579710144927537
372,927,1.0579710144927537
372,928,1.0
372,929,1.0
372,930,1.0
372,931,1.0
372,933,1.0579710144927537
372,935,1.1159420289855073
372,936,1.0579710144927537
372,937,1.0
372,939,1.0
372,940,1.0579710144927537
372,941,1.0579710144927537
372,942,1.0
372,944,1.0579710144927537
372,946,1.2318840579710144
372,947,1.0579710144927537
372,948,1.0579710144927537
372,950,1.1159420289855073
372,951,1.0579710144927537
372,953,1.1739130434782608
372,954,1.0
372,956,1.0579710144927537
372,957,1.0579710144927537
372,958,1.0579710144927537
372,959,1.0
372,960,1.0
372,963,1.0
372,964,1.0579710144927537
372,965,1.1739130434782608
372,966,1.0579710144927537
372,967,1.0
372,968,1.0579710144927537
372,969,1.0
372,972,1.0
372,974,1.0
372,975,1.0
372,976,1.0
372,977,1.0
372,978,1.1159420289855073
372,979,1.0
372,980,1.0
372,982,1.0579710144927537
372,983,1.0
372,985,1.0579710144927537
372,986,1.0
372,987,1.1159420289855073
372,989,1.0
372,990,1.0
372,991,1.1739130434782608
372,992,1.0579710144927537
372,993,1.0
372,994,1.0579710144927537
372,995,1.0
372,996,1.0
372,997,1.0
372,998,1.0
372,999,1.0579710144927537
427,1003,1.3478260869565217
427,1004,1.3478260869565217
427,1005,1.1159420289855073
427,1006,1.0579710144927537
427,1012,1.1159420289855073
427,1015,1.0
427,1022,1.1739130434782608
427,1026,1.0
427,1039,1.0
427,1044,1.0
427,1046,1.1159420289855073
427,1048,1.0
427,1053,1.0
427,1054,1.0
427,1055,1.0579710144927537
427,1060,1.0579710144927537
427,1064,1.0
427,1071,1.0
427,1073,1.0
427,1074,1.0579710144927537
427,1081,1.0
427,1085,1.0579710144927537
427,1086,1.0579710144927537
427,1087,1.0
427,1096,1.0
485,649,1.2318840579710144
485,1102,1.3478260869565217
485,1103,1.2318840579710144
485,1104,1.2318840579710144
485,1105,1.2318840579710144
485,1107,1.2318840579710144
485,1108,1.6376811594202898
485,1109,1.0579710144927537
485,1110,1.4057971014492754
485,1111,1.0579710144927537
485,1112,1.1159420289855073
485,1113,1.289855072463768
485,1114,1.0
485,1115,1.4057971014492754
485,1116,1.463768115942029
485,1117,1.1739130434782608
485,1118,1.1159420289855073
485,1119,1.0579710144927537
485,1120,1.289855072463768
485,1121,1.4057971014492754
485,1122,1.463768115942029
485,1123,1.1739130434782608
485,1125,1.1159420289855073
485,1126,1.1159420289855073
485,1127,1.0579710144927537
485,1129,1.2318840579710144
485,1130,1.3478260869565217
485,1131,1.0579710144927537
485,1132,1.0579710144927537
485,1134,1.0
485,1135,1.0
485,1136,1.4057971014492754
485,1137,1.4057971014492754
485,1138,1.1739130434782608
485,1139,1.289855072463768
485,1140,1.0579710144927537
485,1141,1.1159420289855073
485,1142,1.1159420289855073
485,1144,1.2318840579710144
485,1145,1.1739130434782608
485,1146,1.2318840579710144
485,1147,1.2318840579710144
485,1148,1.2318840579710144
485,1149,1.2318840579710144
485,1151,1.0579710144927537
485,1152,1.0579710144927537
485,1153,1.1739130434782608
485,1155,1.0579710144927537
485,1156,1.0579710144927537
485,1157,1.289855072463768
485,1158,1.2318840579710144
485,1159,1.1159420289855073
485,1160,1.1739130434782608
485,1161,1.1739130434782608
485,1162,1.4057971014492754
485,1163,1.289855072463768
485,1164,1.1739130434782608
485,1165,1.3478260869565217
485,1166,1.2318840579710144
485,1167,1.2318840579710144
485,1169,1.0579710144927537
485,1170,1.289855072463768
485,1172,1.1159420289855073
485,1173,1.5217391304347827
485,1174,1.1739130434782608
485,1175,1.5797101449275361
485,1176,1.2318840579710144
485,1177,1.1159420289855073
485,1179,1.463768115942029
485,1180,1.5217391304347827
485,1181,1.1739130434782608
485,1183,1.3478260869565217
485,1184,1.3478260869565217
485,1187,1.289855072463768
485,1188,1.2318840579710144
485,1189,1.289855072463768
485,1190,1.3478260869565217
485,1191,1.2318840579710144
485,1192,1.2318840579710144
485,1195,1.289855072463768
485,1196,1.1739130434782608
485,1198,1.0
485,1200,1.2318840579710144
521,358,1.1159420289855073
521,629,1.1739130434782608
521,1201,1.0579710144927537
521,1202,1.0
521,1208,1.0579710144927537
521,1210,1.1159420289855073
521,1212,1.0
521,1213,1.1159420289855073
521,1214,1.1159420289855073
521,1215,1.1159420289855073
521,1216,1.1739130434782608
521,1217,1.1159420289855073
521,1219,1.2318840579710144
521,1220,1.1739130434782608
521,1221,1.0579710144927537
521,1224,1.1159420289855073
521,1226,1.0579710144927537
521,1227,1.0579710144927537
521,1228,1.1159420289855073
521,1230,1.0579710144927537
521,1232,1.0579710144927537
521,1233,1.0579710144927537
521,1235,1.1739130434782608
521,1237,1.1159420289855073
521,1238,1.1159420289855073
521,1239,1.0579710144927537
521,1240,1.0579710144927537
521,1242,1.0579710144927537
521,1243,1.1159420289855073
521,1244,1.1739130434782608
521,1246,1.1159420289855073
521,1247,1.2318840579710144
521,1249,1.0579710144927537
521,1250,1.1739130434782608
521,1252,1.2318840579710144
521,1253,1.1159420289855073
521,1255,1.0579710144927537
521,1256,1.1159420289855073
521,1257,1.0579710144927537
521,1259,1.0579710144927537
521,1260,1.1159420289855073
521,1261,1.1739130434782608
521,1263,1.1739130434782608
521,1264,1.1739130434782608
521,1266,1.1739130434782608
521,1267,1.2318840579710144
521,1270,1.1159420289855073
521,1271,1.289855072463768
521,1272,1.1159420289855073
521,1273,1.0579710144927537
521,1274,1.0579710144927537
521,1275,1.0579710144927537
521,1276,1.1159420289855073
521,1279,1.0579710144927537
521,1280,1.1159420289855073
521,1281,1.1159420289855073
521,1282,1.0
521,1283,1.0579710144927537
521,1288,1.0579710144927537
521,1289,1.1739130434782608
521,1290,1.0579710144927537
521,1291,1.0
521,1292,1.0579710144927537
521,1293,1.1159420289855073
521,1296,1.0579710144927537
521,1297,1.0579710144927537
521,1298,1.0579710144927537
538,612,1.289855072463768
538,1300,1.1739130434782608
538,1303,1.289855072463768
538,1304,1.1159420289855073
538,1305,1.1159420289855073
538,1306,1.1159420289855073
538,1307,1.1159420289855073
538,1309,1.0579710144927537
538,1310,1.2318840579710144
538,1311,1.0579710144927537
538,1313,1.2318840579710144
538,1315,1.1739130434782608
538,1316,1.1159420289855073
538,1317,1.2318840579710144
538,1318,1.3478260869565217
538,1319,1.2318840579710144
538,1320,1.0
538,1321,1.0579710144927537
538,1322,1.1159420289855073
538,1323,1.1159420289855073
538,1324,1.1739130434782608
538,1325,1.1739130434782608
538,1327,1.1159420289855073
538,1328,1.1739130434782608
538,1329,1.1739130434782608
538,1330,1.2318840579710144
538,1331,1.1739130434782608
538,1334,1.1739130434782608
538,1335,1.1739130434782608
538,1336,1.0579710144927537
538,1337,1.0
538,1338,1.0579710144927537
538,1339,1.1159420289855073
538,1340,1.2318840579710144
538,1341,1.1739130434782608
538,1343,1.289855072463768
538,1345,1.0579710144927537
538,1346,1.0579710144927537
538,1347,1.0579710144927537
538,1349,1.2318840579710144
538,1350,1.1739130434782608
538,1352,1.1739130434782608
538,1353,1.1159420289855073
538,1354,1.1159420289855073
538,1355,1.1739130434782608
538,1356,1.0579710144927537
538,1357,1.1739130434782608
538,1358,1.2318840579710144
538,1359,1.1739130434782608
538,1360,1.2318840579710144
538,1362,1.1159420289855073
538,1364,1.0
538,1365,1.2318840579710144
538,1366,1.0579710144927537
538,1367,1.1159420289855073
538,1369,1.289855072463768
538,1370,1.1159420289855073
538,1372,1.1159420289855073
538,1373,1.1159420289855073
538,1374,1.0579710144927537
538,1375,1.0579710144927537
538,1376,1.3478260869565217
538,1378,1.0579710144927537
538,1379,1.0579710144927537
538,1380,1.0579710144927537
538,1381,1.0579710144927537
538,1382,1.0579710144927537
538,1383,1.0579710144927537
538,1384,1.0579710144927537
538,1385,1.0579710144927537
538,1386,1.0579710144927537
538,1387,1.289855072463768
538,1388,1.2318840579710144
538,1389,1.1159420289855073
538,1390,1.0579710144927537
538,1391,1.1159420289855073
538,1392,1.0
538,1393,1.289855072463768
538,1394,1.0579710144927537
538,1395,1.0
538,1397,1.2318840579710144
620,1398,1.2318840579710144
620,1399,1.2318840579710144
620,1400,1.0
620,1401,1.289855072463768
620,1403,1.0579710144927537
620,1404,1.3478260869565217
620,1405,1.0
620,1406,1.2318840579710144
620,1407,1.1159420289855073
620,1408,1.2318840579710144
620,1409,1.1159420289855073
620,1410,1.3478260869565217
620,1411,1.1739130434782608
620,1412,1.1739130434782608
620,1413,1.0579710144927537
620,1415,1.0579710144927537
620,1416,1.0
620,1417,1.1159420289855073
620,1418,1.0579710144927537
620,1420,1.3478260869565217
620,1421,1.0579710144927537
620,1422,1.0579710144927537
620,1424,1.0579710144927537
620,1425,1.0
620,1426,1.0
620,1427,1.0
620,1429,1.0
620,1433,1.289855072463768
620,1434,1.3478260869565217
620,1435,1.0579710144927537
620,1438,1.0
620,1440,1.0579710144927537
620,1444,1.0
620,1445,1.0
620,1446,1.0
620,1450,1.2318840579710144
620,1451,1.463768115942029
620,1452,1.1739130434782608
620,1453,1.0579710144927537
620,1455,1.1159420289855073
620,1456,1.1159420289855073
620,1460,1.3478260869565217
620,1461,1.0
788,1463,1.0579710144927537
788,1464,1.3478260869565217
788,1468,1.1159420289855073
788,1470,1.0
788,1471,1.0579710144927537
788,1472,1.1159420289855073
788,1475,1.2318840579710144
788,1478,1.0
788,1480,1.4057971014492754
788,1481,1.3478260869565217
788,1483,1.0
788,1490,1.3478260869565217
788,1491,1.2318840579710144
788,1492,1.289855072463768
788,1493,1.5217391304347827
788,1494,1.463768115942029
788,1498,1.2318840579710144
788,1499,1.0
788,1501,1.0579710144927537
788,1502,1.2318840579710144
788,1503,1.2318840579710144
788,1505,1.0
788,1507,1.0
788,1508,1.2318840579710144
788,1509,1.0
788,1511,1.1739130434782608
788,1515,1.4057971014492754
788,1516,1.1739130434782608
788,1518,1.2318840579710144
788,1519,1.1739130434782608
788,1520,1.0579710144927537
788,1521,1.1739130434782608
788,1522,1.463768115942029
788,1524,1.2318840579710144
788,1525,1.4057971014492754
788,1526,1.2318840579710144
788,1527,1.2318840579710144
788,1529,1.1739130434782608
788,1530,1.3478260869565217
788,1532,1.2318840579710144
788,1534,1.289855072463768
788,1536,1.3478260869565217
788,1537,1.0
788,1538,1.1739130434782608
788,1539,1.289855072463768
788,1540,1.4057971014492754
788,1541,1.4057971014492754
788,1542,1.3478260869565217
788,1543,1.0
788,1544,1.0
788,1550,1.0579710144927537
788,1552,1.2318840579710144
788,1553,1.3478260869565217
788,1554,1.0579710144927537
788,1556,1.2318840579710144
788,1559,1.289855072463768
788,1560,1.289855072463768
819,1563,1.0579710144927537
819,1564,1.0579710144927537
819,1566,1.0579710144927537
819,1567,1.1159420289855073
819,1568,1.0579710144927537
819,1570,1.0579710144927537
819,1571,1.0579710144927537
819,1572,1.0579710144927537
819,1574,1.1159420289855073
819,1575,1.1159420289855073
819,1576,1.1159420289855073
819,1577,1.1159420289855073
819,1578,1.0
819,1580,1.0
819,1581,1.0
819,1583,1.0579710144927537
819,1584,1.0
819,1585,1.0
819,1587,1.0579710144927537
819,1588,1.0
819,1589,1.0579710144927537
819,1593,1.0
819,1595,1.0
819,1596,1.0
819,1597,1.0579710144927537
819,1599,1.0
819,1600,1.0
